vectorName,vectorAddress,postal_code,lat,lon,type
Sekisui Asia Pipe Solutions Pte Ltd,7500A Beach Rd #12-304/307 The Plaza Singapore 199591,Singapore 199591,1.299782,103.860659,Architectural
SEP Partnership,114 Lavender St #02-59 CT HUB 2 Singapore 338729,Singapore 338729,1.311654,103.862322,Architectural
Servicebuild Construction & Electrical Pte Ltd,1 Senang Cres #04-01  Singapore 416575,Singapore 416575,1.3275809,103.916549,Architectural
Shing Design Atelier Pte. Ltd,Blk 165 Bt Merah Central #07-3669  Singapore 150165,Singapore 150165,1.28344,103.816199,Architectural
Shower Dynamic Pte Ltd,10 Kaki Bukit Rd 1 #03-21  Singapore 416175,Singapore 416175,1.335361,103.902725,Architectural
Sim & Associates Architects Planners & Engineers,14 Kallang Way 5   Singapore 349032,Singapore 349032,1.322879,103.880659,Architectural
Sim Bros Glass Merchant,908B Up Thomson Rd   Singapore 787111,Singapore 787111,1.398419,103.818282,Architectural
Sin Mei Glass Pte. Ltd.,5 Yishun Industrial St 1 #01-19 North Spring BizHub Singapore 768161,Singapore 768161,1.438408,103.843311,Architectural
Sing Lik Glass & Metal Pte Ltd,Blk 4005 Depot Lane #01-91  Singapore 109759,Singapore 109759,1.282272,103.812027,Architectural
Sinland Development Pte. Ltd.,20 Collyer Quay#10-2A Singapore 049319,Singapore 049319,1.284544,103.852803,Architectural
Sitetectonix,51 Bras Basah Rd #03-05/06 Manulife Centre Singapore 189554,Singapore 189554,1.297919,103.850242,Architectural
Soon Heng Glass Pte Ltd,15 Tuas Dr 1   Singapore 638681,Singapore 638681,1.323531,103.658985,Architectural
Soon Lee Construction Pte Ltd,Blk 204 Hougang St 21 #04-109  Singapore 530204,Singapore 530204,1.358853,103.884919,Architectural
Space + Dimensions Architecture,150 South Bridge Rd #B1-06 Fook Hai Bldg Singapore 058727,Singapore 058727,1.285134,103.846524,Architectural
Starbright Glass Enterprise Pte. Ltd.,8 Kaki Bukit Ave 4 #06-09  Singapore 415875,Singapore 415875,1.3384021,103.9059451,Architectural
Stars Plumbing & Engrg Pte Ltd,Blk 1034 Eunos Ave 5 #01-40  Singapore 409743,Singapore 409743,1.321617,103.89896,Architectural
Straits Teamwork Pte Ltd,421 Tagore Ind Ave #04-10  Singapore 787805,Singapore 787805,1.384602,103.827387,Architectural
Studiogoto,73 Ubi Rd 1 #05-56 Oxley Bizhub Singapore 408733,Singapore 408733,1.352083,103.819836,Architectural
Sun Sing Mirror Mfg Co,Blk 3024 Ubi Rd 3 #01-89  Singapore 408652,Singapore 408652,1.328858,103.897421,Architectural
Sun Sun Glass Pte Ltd,Blk 38 Defu Lane 10 #01-35  Singapore 539215,Singapore 539215,1.352262,103.891253,Architectural
Surface 360 Pte. Ltd.,3 Ang Mo Kio St 62 #04-02  Singapore 569139,Singapore 569139,1.385486,103.845825,Architectural
Swan & Maclaren Architects Pte Ltd,158 Cecil St #06-02  Singapore 069545,Singapore 069545,1.279697,103.848111,Architectural
Systematic Engrg Pte Ltd,27A Jurong Port Rd #01-40  Singapore 619101,Singapore 619101,1.31569,103.720303,Architectural
T&C Plumbing & Sanitary Pte. Ltd.,623 Aljunied Rd #05-08A Aljunied Ind Complex Singapore 389835,Singapore 389835,1.324926,103.879401,Architectural
T.A.G. Construction Pte. Ltd.,Blk 3004 Ubi Ave 3 #02-96  Singapore 408860,Singapore 408860,1.331525,103.893382,Architectural
T3M Architects & Urban Designers,Blk 261 Waterloo St #04-19 Waterloo Centre Singapore 180261,Singapore 180261,1.2987169,103.851813,Architectural
Take Architects,77 High St #04-04 High St Plaza Singapore 179433,Singapore 179433,1.290516,103.849283,Architectural
Tan + Tsakonas Architects,73 Ayer Rajah Cres #03-03  Singapore 139952,Singapore 139952,1.297376,103.786545,Architectural
Tang Wee Houe Architects,545 Orchard Rd #06-17 Far East Shopping Centre Singapore 238882,Singapore 238882,1.3055779,103.830139,Architectural
Tat Weng Glass Merchant,Blk 1042 Eunos Ave 5 #01-99  Singapore 409745,Singapore 409745,1.321241,103.897805,Architectural
Teh Joo Heng Architects,141 Middle Rd #03-04 GSM Bldg Singapore 188976,Singapore 188976,1.2995969,103.852556,Architectural
The Architects Circle Pte Ltd,Blk 531 Up Cross St #03-63 Hong Lim Complex-Blk 531 Singapore 050531,Singapore 050531,1.2841959,103.845699,Architectural
The Installation Place Pte Ltd,Fax Blk 473 Ang Mo Kio Ave 10 #07-728  Singapore 560473,Singapore 560473,1.3630739,103.857041,Architectural
Thompson Industries Pte Ltd,50 Serangoon Nth Ave 4 #07-11  Singapore 555856,Singapore 555856,1.375532,103.875641,Architectural
Tierra Design (S) Pte Ltd,1003 Bt Merah Central #03-13 Technoprenuer Centre@Bukit Merah Singapore 159836,Singapore 159836,1.283259,103.814735,Architectural
Tow Francis Architecture + Urban Design,681A East Coast Rd   Singapore 459052,Singapore 459052,1.311833,103.921574,Architectural
Town Zone Construction Pte. Ltd.,57 Ubi Ave 1 #03-06 Ubi Centre Singapore 408936,Singapore 408936,1.3253029,103.894861,Architectural
Tropic Planners & Landscape Pte Ltd,34 Hillview Ter   Singapore 669254,Singapore 669254,1.3533869,103.757215,Architectural
Uniglow Engrg Pte Ltd,15 Benoi Rd   Singapore 629888,Singapore 629888,1.29814,103.6778439,Architectural
Unique Glass Pte. Ltd.,1 Yishun St 23 #03-07  Singapore 768441,Singapore 768441,1.4379249,103.841475,Architectural
Universal Akitek,27 Jln Ketumbit   Singapore 808880,Singapore 808880,1.384766,103.874244,Architectural
Upm Technology Pte Ltd,18 Boon Lay Way #05-145 TradeHub 21 Singapore 609966,Singapore 609966,1.328234,103.753597,Architectural
Urban 3 Architects,Blk 78B Telok Blangah St 32 #03-04  Singapore 102078,Singapore 102078,1.273562,103.808121,Architectural
V.E.L Glass Enterprise Pte. Ltd.,7 Mandai Link #08-06 Mandai Connection Singapore 728653,Singapore 728653,1.352083,103.819836,Architectural
Very 9 Glass Pte Ltd,10 Admiralty St #02-74 North Link Bldg Singapore 757695,Singapore 757695,1.461615,103.812348,Architectural
Vinstar Engrg Services Pte Ltd,101 Kitchener Rd #02-42 Jln Besar Plaza Singapore 208511,Singapore 208511,1.308783,103.85821,Architectural
Vss Facade Installer Pte. Ltd,6 Yio Chu Kang Rd #01-00 I C B Shopping Centre Singapore 545521,Singapore 545521,1.354407,103.877751,Architectural
W Architects Pte Ltd,205 Henderson Rd #04-01 Henderson Ind Pk Singapore 159549,Singapore 159549,1.280758,103.820098,Architectural
Wah Wei Glass & Aluminium Pte Ltd,11 Woodlands Cl #10-46  Singapore 737853,Singapore 737853,1.434085,103.8023911,Architectural
Wah Yow Trading Co,520 Sims Ave #01-06  Singapore 387580,Singapore 387580,1.316122,103.88899,Architectural
Wee Kwang Engrg,Blk 531A Up Cross St #03-123 Hong Lim Complex-Blk 531A Singapore 051531,Singapore 051531,1.285321,103.845851,Architectural
Wei Renovation,1 Brooke Rd #B1-24 Katong Plaza Singapore 429979,Singapore 429979,1.304191,103.903803,Architectural
Wel Huang Aluminium Works,Blk 153 Bt Batok St 11 #03-300  Singapore 650153,Singapore 650153,1.347569,103.744289,Architectural
Well Handled Development Pte Ltd,32 Old Toh Tuck Rd #02-02  Singapore 597658,Singapore 597658,1.3311892,103.7570942,Architectural
Welltech Construction Pte Ltd,162 Race Course Rd   Singapore 218603,Singapore 218603,1.310744,103.852635,Architectural
Wijaya Engrg Pte Ltd,60 Admiralty Rd West #01-00  Singapore 759947,Singapore 759947,1.459976,103.822717,Architectural
Woha Architects Pte Ltd,29 Hongkong St   Singapore 059668,Singapore 059668,1.287632,103.84704,Architectural
Woodwater Integrated Pte. Ltd.,72 Bendemeer Rd #05-27 Luzerne Singapore 339941,Singapore 339941,1.3160019,103.862886,Architectural
Wsg Engrg Pte. Ltd.,6 Ubi Rd 1 #01-12 Wintech Centre Singapore 408726,Singapore 408726,1.32642,103.893332,Architectural
Wsp Consultancy Pte Ltd,300 Beach Rd #05-00 The Concourse Singapore 199555,Singapore 199555,1.301012,103.862214,Architectural
Xing Yuan Civil Engrg & Building Pte Ltd,80 Genting Lane #05-08 Ruby Ind Complex-Genting Blk Singapore 349565,Singapore 349565,1.326544,103.875761,Architectural
Xinhe Construction Pte Ltd,35 Kallang Pudding Rd #08-04 Tong Lee Bldg-Blk A Singapore 349314,Singapore 349314,1.33,103.878276,Architectural
Y E Glass Trading Co Pte Ltd,Blk 3023 Ubi Rd 3 #01-12 Ubiplex I Singapore 408663,Singapore 408663,1.329617,103.897066,Architectural
Ya Fei (S'pore) Aluminium Engrg Pte. Ltd.,9 Defu Lane 3 #02-06  Singapore 539441,Singapore 539441,1.358082,103.89972,Architectural
Yap Hun Cheng Chartered Architects,557 Bt Timah Rd #02-03B Crown Centre Singapore 269694,Singapore 269694,1.323016,103.811217,Architectural
Yee Tai Lee (Pte) Ltd,1092 Lower Delta Rd #01-01 Tiong Bahru Ind Est Singapore 169203,Singapore 169203,1.280852,103.8222,Architectural
Yenn Dar Pte Ltd,21 Woodlands Ter   Singapore 738446,Singapore 738446,1.453513,103.809578,Architectural
Yi Architects,Blk 808 French Rd #04-155 Kitchener Complex Singapore 200808,Singapore 200808,1.308475,103.862009,Architectural
YKK AP S'pore Pte Ltd,7 International Business Pk #02-02 TechQuest Singapore 609919,Singapore 609919,1.325543,103.749849,Architectural
Yoli Engrg & Construction Pte Ltd,158 Tagore Lane   Singapore 787569,Singapore 787569,1.385841,103.829486,Architectural
Ytl Ce & Builder Pte.Ltd.,63 Hillview Ave #10-20A Lam Soon Ind Bldg Singapore 669569,Singapore 669569,1.357084,103.763605,Architectural
Yuanda Curtain Wall (S) Pte Ltd,"114 Lavender St #06-72, #06-73 CT HUB 2 Singapore 338729",Singapore 338729,1.311654,103.862322,Architectural
Yue Fong Trading Pte Ltd,Blk 1002 Eunos Ave 8 #01-52  Singapore 409497,Singapore 409497,1.32398,103.89979,Architectural
Yuen Mai Glass Merchant Pte Ltd,4 Loyang St   Singapore 508839,Singapore 508839,1.3750309,103.968997,Architectural
Zahidi A R Arkitek,212 Telok Kurau Rd #03-218  Singapore 423835,Singapore 423835,1.312087,103.910877,Architectural
DBS Bank Ltd,"68 Orchard Road, #B1-25 Plaza Singapura, Singapore 238839",Singapore 238839,1.301016,103.845411,Bank
AIA Singapore Private Limited,1 Robinson Road AIA Tower Singapore 048542,Singapore 048542,1.281966,103.851059,Bank
DNB Asia Ltd,1 Wallich St #30-01 Guoco Tower Singapore 078881,Singapore 078881,1.352083,103.819836,Bank
Svenska Handelsbanken,65 Chulia St #21-01/04 OCBC Centre Singapore 049513,Singapore 049513,1.285398,103.84953,Bank
China Construction Bank Corpn,9 Raffles Pl #33-01 Republic Plaza Singapore 048619,Singapore 048619,1.283242,103.850837,Bank
Agricultural Bank Of China Limited,7 Temasek Blvd #30-01/02/03 Suntec Tower One Singapore 038987,Singapore 038987,1.295285,103.85852,Bank
Bank Of China Ltd,4 Battery Rd  Bank of China Bldg Singapore 049908,Singapore 049908,1.285576,103.852229,Bank
Credit Suisse AG,1 Raffles Link #03-#04-01 Citylink Mall Singapore 039393,Singapore 039393,1.292009,103.85588,Bank
"JPMorgan Chase Bank, N.A.",168 Robinson Rd #19-00 Capital Tower Singapore 068912,Singapore 068912,1.27757,103.847334,Bank
National Bank Of Kuwait SAK,9 Raffles Pl #44-01 Republic Plaza Singapore 048619,Singapore 048619,1.283242,103.850837,Bank
P.T. Bank Negara Indonesia (Persero) TBK,158 Cecil St #01-04  Singapore 069545,Singapore 069545,1.279697,103.848111,Bank
Sumitomo Mitsui Banking Corpn S'pore Branch,3 Temasek Ave #04-00 Centennial Tower Singapore 039190,Singapore 039190,1.293309,103.860354,Bank
VTB Capital plc Singapore Branch,9 Battery Rd #27-00 Straits Trading Bldg Singapore 049910,Singapore 049910,1.285164,103.852302,Bank
A8 Credit,"390 Victoria St, Singapore 188061",Singapore 188061,1.302352,103.857864,Bank
Amundi S'pore Ltd,168 Robinson Rd #24-00 Capital Tower Singapore 068912,Singapore 068912,1.27757,103.847334,Bank
Arab Bank Plc,80 Raffles Pl #32-00 UOB Plaza 1 Singapore 048624,Singapore 048624,1.285361,103.85054,Bank
Arab Banking Corpn (B S C),Fax  9 Raffles Pl #60-03 Republic Plaza Singapore 048619,Singapore 048619,1.283242,103.850837,Bank
Australia And New Zealand Banking Group Ltd,50 Raffles Pl #01-03 Singapore Land Tower Singapore 048623,Singapore 048623,1.284542,103.851951,Bank
Axis Bank,"9, #48 01/02, Republic Plaza I, 1 Raffles Place, Singapore 048616",Singapore 048616,1.284479,103.851082,Bank
Axis Bank Ltd S'pore Branch,7 Bedok Sth Rd   Singapore 469272,Singapore 469272,1.3197049,103.930186,Bank
B-Gold Holding Co (S) Pte Ltd,3016 Bedok Nth Ave 4 #08-05 Eastech Singapore 489947,Singapore 489947,1.337734,103.948804,Bank
Ban Joo Investment (Pte) Ltd,28 Senang Cres #06-02  Singapore 416601,Singapore 416601,1.327371,103.918093,Bank
Banco Bilbao Vizcaya Argentaria S.A.,80 Raffles Pl #55-02 UOB Plaza 1 Singapore 048624,Singapore 048624,1.285361,103.85054,Bank
Bangkok Bank Public Co Ltd,180 Cecil St #04-00 Bangkok Bank Bldg Singapore 069546,Singapore 069546,1.279098,103.847827,Bank
Bank Brussels Lambert,"Republic Plaza #19-02, 9 Raffles Place (S)048619, Singapore 048619",Singapore 048619,1.283242,103.850837,Bank
Bank Indonesia,"11 Collyer Quay, #08-01 The Arcade, Singapore 049317",Singapore 049317,1.283529,103.852003,Bank
Bank Julius Baer & Co Ltd,8 Marina View #43-01 Asia Sq Tower 1 Singapore 018960,Singapore 018960,1.278968,103.851237,Bank
Bank Julius Baer & Co. Ltd.,"8 Marina View, #43-01 Asia Square Tower 1, Singapore 018960",Singapore 018960,1.278968,103.851237,Bank
Bank Morgan Stanley Ag,"16 Church St, Singapore 049481",Singapore 049481,1.283741,103.848941,Bank
Bank Of America National Association,9 Raffles Pl #15-00 Republic Plaza Singapore 048619,Singapore 048619,1.283242,103.850837,Bank
"Bank of America, National Association","50 Collyer Quay, #14-01, OUE Bayfront, Singapore 049321",Singapore 049321,1.283026,103.852791,Bank
Bank Of Baroda,"9 Raffles Place, #34-02 Republic Plaza, Singapore 048619",Singapore 048619,1.283242,103.850837,Bank
Bank of China,"83 Punggol Central, #01-16 Waterway Point Shopping Centre, Singapore 828761",Singapore 828761,1.352083,103.819836,Bank
Bank Of China,"302 Tiong Bahru Road # 01- 168732, 127 Tiong Bahru Rd, Singapore 168732",Singapore 168732,1.286145,103.827342,Bank
Bank of China,"3 Gateway Drive, #04-30/31 Westgate, Singapore 608532",Singapore 608532,1.352083,103.819836,Bank
Bank Of China,"#03-02 AMK Hub, 53 Ang Mo Kio Ave 3, Singapore 569933",Singapore 569933,1.369017,103.848122,Bank
Bank of China,"1 Woodlands Square, #B1-12 Causeway Point, Singapore 738099",Singapore 738099,1.435855,103.786222,Bank
Bank Of China Nominees Pte Ltd,Fax  4 Battery Rd #04-00 Bank of China Bldg Singapore 049908,Singapore 049908,1.285576,103.852229,Bank
"Bank Of East Asia, Ltd The",60 Robinson Rd #07-00 BEA Bldg Singapore 068892,Singapore 068892,1.280664,103.849728,Bank
Bank Of India,"158 Cecil St, Singapore 069545",Singapore 069545,1.279697,103.848111,Bank
Bank Of New Zealand,"Temasek Blvd, Singapore 038985",Singapore 038985,1.294414,103.858096,Bank
Bank Of Nova Scotia The,1 Raffles Quay #20-01 One Raffles Quay Singapore 048583,Singapore 048583,1.281142,103.851928,Bank
Bank Of Singapore Ltd,9 Raffles Pl #08-01 Republic Plaza Singapore 048619,Singapore 048619,1.283242,103.850837,Bank
Bank Of Taiwan,80 Raffles Pl #28-20 UOB Plaza 1 Singapore 048624,Singapore 048624,1.285361,103.85054,Bank
Bank Of Western Australia Ltd,"Singapore Land Tower #16-06, 50 Raffles Place (S)048623, Singapore 048623",Singapore 048623,1.284542,103.851951,Bank
Banpu Minerals (S) Pte Ltd,20 Malacca St #04-00 Malacca Centre Singapore 048979,Singapore 048979,1.283915,103.850606,Bank
Banque Cantonale Vaudoise,"Suntec Tower One #32-01, 7 Temasek Boulevard (S)038987, Singapore 038987",Singapore 038987,1.295285,103.85852,Bank
Banque Transatlantique,"63 Market St, Singapore 048942",Singapore 048942,1.2842692,103.8504456,Bank
Barclays Bank Plc,"2 Tai Seng Ave, Singapore 534408",Singapore 534408,1.336444,103.893493,Bank
Barclays Bank Plc S'pore Branch,1 Raffles Quay #28-00 One Raffles Quay Singapore 048583,Singapore 048583,1.281142,103.851928,Bank
Barclays Capital Services Ltd S'pore Branch,3 Church St #10-00 Samsung Hub Singapore 049483,Singapore 049483,1.283276,103.849632,Bank
Bayerische Landesbank,"1 Beach Rd, Singapore 199555",Singapore 199555,1.301012,103.862214,Bank
Bil Asia Singapore Limited,"3 Raffles Pl, Republic Plaza, Singapore 048619",Singapore 048619,1.283242,103.850837,Bank
BNP Paribas,"20 Collyer Quay, Singapore 049319",Singapore 049319,1.284544,103.852803,Bank
BNP Paribas,20 Collyer Quay #05-00  Singapore 049319,Singapore 049319,1.284544,103.852803,Bank
BNP Paribas Wealth Management,10 Collyer Quay #35-01 Ocean Financial Centre Singapore 049315,Singapore 049315,1.283028,103.852016,Bank
Bonus Investments Pte Ltd,605A MacPherson Rd #08-07C Citimac Ind Complex Singapore 368240,Singapore 368240,1.333533,103.887855,Bank
Brian Chang Holdings (S) Pte Ltd,20 Sin Ming Lane #03-54 Midview City Singapore 573968,Singapore 573968,1.358146,103.833392,Bank
BSI Bank Ltd,7 Temasek Blvd #32-01 Suntec Tower One Singapore 038987,Singapore 038987,1.295285,103.85852,Bank
Burgdorf Pte Ltd,1 Coleman St #06-01 The Adelphi Singapore 179803,Singapore 179803,1.291359,103.851346,Bank
Canadian Imperial Bank Of Commerce,1 Raffles Pl #12-64 One Raffles Pl Singapore 048616,Singapore 048616,1.284479,103.851082,Bank
Canadian Imperial Bank Of Commerce,"2 Corporation Rd, Singapore 618494",Singapore 618494,1.325076,103.719871,Bank
Capital Alliance Credit,Singapore 534626,Singapore 534626,1.353469,103.8788469,Bank
Capital International Inc,1 Raffles Quay #33-01 One Raffles Quay Singapore 048583,Singapore 048583,1.281142,103.851928,Bank
Car Rental SG Pte. Ltd.,"45 MacPherson Rd, Singapore 348469",Singapore 348469,1.328539,103.870237,Bank
Cash Direct,"442 Clementi Ave 3, Singapore 120442",Singapore 120442,1.313808,103.764264,Bank
Cathay United Bank,6 Raffles Quay #20-06  Singapore 048580,Singapore 048580,1.281712,103.851423,Bank
Cathay United Bank,"6 Raffles Quay, Singapore 048580",Singapore 048580,1.281712,103.851423,Bank
Ceic Data (Sg) Pte Ltd,180B Bencoolen St #10-01 The Bencoolen Singapore 189648,Singapore 189648,1.301841,103.8529,Bank
Chang Hwa Commercial Bank Ltd,1 Finlayson Green #08-00 One Finlayson Green Singapore 049246,Singapore 049246,1.282497,103.851439,Bank
